18.5196,73.8554 
18.5524,73.9018 
18.3644,73.7498 
18.5183,73.8757 
18.5136,73.8552 
18.5464,73.7957 
18.5157,73.8549 
18.5169,73.8616 
18.4853,73.8157
18.4376,73.8570 
18.4956,73.8377 
18.5215,73.8246 
18.5066,73.8603 
18.5354,73.8945 
18.4521,73.8639 
18.4899,73.8375 
18.4893,73.8455 
18.5120,73.8422 
18.4874,73.8565 
18.4652,73.8073 
